threshold,n_pred_pos,tp,fp,fn,tn,binary_f1,macro_f1
0.0151059527995949,28558,2768,25790,240,47222,0.17537857188113792,0.479657677460731
0.015105498868431672,28559,2768,25791,240,47221,0.17537301612443373,0.4796498525460431
0.015105444252816104,28560,2768,25792,240,47220,0.17536746071971618,0.47964202772356085
0.015105081131451072,28561,2768,25793,240,47219,0.17536190566695176,0.47963420299326537
0.015104047623195747,28562,2768,25794,240,47218,0.17535635096610708,0.4796263783551379
0.015100795358562524,28563,2768,25795,240,47217,0.17535079661714864,0.4796185538091595
0.015098570806308803,28564,2768,25796,240,47216,0.17534524262004308,0.47961072935531157
0.015097314466206747,28565,2768,25797,240,47215,0.1753396889747569,0.47960290499357516
0.015096474620256683,28566,2768,25798,240,47214,0.17533413568125672,0.47959508072393153
0.01509621725814948,28567,2768,25799,240,47213,0.1753285827395091,0.47958725654636186
0.015096037696369882,28568,2768,25800,240,47212,0.1753230301494806,0.47957943246084733
0.01509558001723153,28569,2768,25801,240,47211,0.17531747791113786,0.47957160846736924
0.015095491151694179,28570,2768,25802,240,47210,0.1753119260244474,0.47956378456590865
0.015095031715830366,28571,2768,25803,240,47209,0.17530637448937586,0.4795559607564469
0.015094423918663877,28572,2768,25804,240,47208,0.1753008233058898,0.47954813703896515
0.015093873203209615,28573,2768,25805,240,47207,0.17529527247395585,0.4795403134134446
0.015092926677748916,28574,2768,25806,240,47206,0.17528972199354062,0.4795324898798665
0.015092926209237512,28575,2768,25807,240,47205,0.1752841718646107,0.479524666438212
0.015092160708345674,28576,2768,25808,240,47204,0.1752786220871327,0.47951684308846243
0.015089898467654513,28577,2769,25808,239,47204,0.17533639385784391,0.4795489822844489
0.015088604371813042,28578,2769,25809,239,47203,0.17533084277844616,0.4795411581850123
0.015087896323041519,28579,2769,25810,239,47202,0.1753252920505271,0.4795333341774889
0.015087258265217136,28580,2769,25811,239,47201,0.17531974167405343,0.4795255102618598
0.015082750282351332,28581,2769,25812,239,47200,0.17531419164899173,0.4795176864381064
0.015081781542597173,28582,2769,25813,239,47199,0.17530864197530865,0.47950986270620977
0.01508036629290749,28583,2769,25814,239,47198,0.17530309265297078,0.4795020390661512
0.015080356786425213,28584,2769,25815,239,47197,0.1752975436819448,0.4794942155179118
0.015080172296773957,28585,2769,25816,239,47196,0.1752919950621973,0.479486392061473
0.015079493319965512,28586,2769,25817,239,47195,0.175286446793695,0.47947856869681593
0.015079492167202094,28587,2769,25818,239,47194,0.1752808988764045,0.4794707454239219
0.015079104332441542,28588,2770,25818,238,47194,0.1753386504620838,0.4795028744323304
0.015078148139557691,28589,2770,25819,238,47193,0.17533310124378898,0.4794950504101761
0.015077651290697783,28590,2771,25819,237,47193,0.17539084752199507,0.47952717680395596
0.015077267255663555,28591,2771,25820,237,47192,0.1753852970030697,0.4795193520327244
0.015077062944510652,28592,2771,25821,237,47191,0.17537974683544305,0.47951152735329106
0.01507493371860976,28593,2771,25822,237,47190,0.17537419701908166,0.47950370276563725
0.015074292869676906,28594,2771,25823,237,47189,0.1753686475539523,0.4794958782697442
0.015073977458611117,28595,2771,25824,237,47188,0.17536309844002151,0.4794880538655931
0.015073963286518676,28596,2771,25825,237,47187,0.17535754967725603,0.4794802295531652
0.015073810924438172,28597,2771,25826,237,47186,0.17535200126562253,0.4794724053324418
0.01507359770136801,28598,2771,25827,237,47185,0.17534645320508765,0.47946458120340407
0.015073485889464614,28599,2771,25828,237,47184,0.17534090549561807,0.4794567571660333
0.015071696403718977,28600,2771,25829,237,47183,0.17533535813718046,0.47944893322031074
0.015071569282647688,28601,2771,25830,237,47182,0.17532981112974153,0.4794411093662176
0.015071374476866062,28602,2771,25831,237,47181,0.17532426447326796,0.4794332856037352
0.015070268866629634,28603,2771,25832,237,47180,0.17531871816772643,0.47942546193284474
0.015070048038712845,28604,2771,25833,237,47179,0.17531317221308365,0.4794176383535276
0.01506968323216168,28605,2771,25834,237,47178,0.1753076266093063,0.4794098148657649
0.015069545492098808,28606,2771,25835,237,47177,0.1753020813563611,0.4794019914695379
0.015069508561844164,28607,2771,25836,237,47176,0.17529653645421478,0.47939416816482794
0.015068822183404149,28608,2771,25837,237,47175,0.175290991902834,0.4793863449516163
0.01506653762372847,28609,2771,25838,237,47174,0.17528544770218554,0.4793785218298842
0.015066086638766699,28610,2771,25839,237,47173,0.17527990385223607,0.4793706987996129
0.015065350915179757,28611,2771,25840,237,47172,0.17527436035295235,0.47936287586078374
0.015064704085038913,28612,2771,25841,237,47171,0.17526881720430107,0.47935505301337794
0.015064676553889444,28613,2771,25842,237,47170,0.175263274406249,0.47934723025737674
0.015064295465399627,28614,2771,25843,237,47169,0.17525773195876287,0.4793394075927615
0.015064217059182011,28615,2771,25844,237,47168,0.17525218986180943,0.4793315850195135
0.015062986976332383,28616,2771,25845,237,47167,0.17524664811535542,0.47932376253761394
0.015062690591635227,28617,2771,25846,237,47166,0.1752411067193676,0.47931594014704415
0.015062016130715583,28618,2771,25847,237,47165,0.17523556567381268,0.4793081178477855
0.015061523670005697,28619,2771,25848,237,47164,0.17523002497865747,0.47930029563981913
0.015061223322236906,28620,2771,25849,237,47163,0.17522448463386872,0.4792924735231264
0.01506014984252068,28621,2771,25850,237,47162,0.1752189446394132,0.4792846514976887
0.015059974982992521,28622,2771,25851,237,47161,0.17521340499525767,0.47927682956348716
0.015059914634252181,28623,2771,25852,237,47160,0.1752078657013689,0.4792690077205032
0.015059064491758919,28624,2771,25853,237,47159,0.17520232675771372,0.47926118596871803
0.015058674760242146,28625,2771,25854,237,47158,0.17519678816425885,0.479253364308113
0.015057472041761845,28626,2771,25855,237,47157,0.1751912499209711,0.4792455427386694
0.015056959848146274,28627,2771,25856,237,47156,0.1751857120278173,0.4792377212603685
0.015056679022953387,28628,2771,25857,237,47155,0.1751801744847642,0.4792298998731917
0.015056378578570683,28629,2771,25858,237,47154,0.17517463729177862,0.47922207857712024
0.015056311527467284,28630,2771,25859,237,47153,0.17516910044882736,0.47921425737213547
0.015055890096601614,28631,2771,25860,237,47152,0.17516356395587723,0.4792064362582187
0.01505496227750815,28632,2771,25861,237,47151,0.17515802781289508,0.47919861523535123
0.015054032232852038,28633,2771,25862,237,47150,0.17515249201984767,0.4791907943035143
0.015053138118685097,28634,2771,25863,237,47149,0.17514695657670185,0.4791829734626894
0.015053024591496517,28635,2771,25864,237,47148,0.17514142148342446,0.4791751527128577
0.015052190122128929,28636,2771,25865,237,47147,0.17513588673998232,0.47916733205400064
0.015051848999495951,28637,2771,25866,237,47146,0.17513035234634222,0.47915951148609937
0.015049114438884993,28638,2771,25867,237,47145,0.1751248183024711,0.4791516910091354
0.01504905867581843,28639,2771,25868,237,47144,0.1751192846083357,0.47914387062309005
0.01504745547015705,28640,2771,25869,237,47143,0.17511375126390294,0.47913605032794454
0.015045512679551822,28641,2771,25870,237,47142,0.17510821826913964,0.47912823012368033
0.015042471081873583,28642,2771,25871,237,47141,0.17510268562401263,0.4791204100102786
0.015042264926039203,28643,2772,25871,236,47141,0.17516034248522955,0.47915249097282264
0.015041641793317361,28644,2772,25872,236,47140,0.17515480854290408,0.47914467011190126
0.015040544321284832,28645,2772,25873,236,47139,0.17514927495024168,0.47913684934185063
0.015040518950529581,28646,2772,25874,236,47138,0.1751437417072092,0.47912902866265217
0.015039348615055296,28647,2772,25875,236,47137,0.17513820881377348,0.47912120807428715
0.015039142509585775,28648,2772,25876,236,47136,0.17513267626990145,0.47911338757673705
0.015038852077479337,28649,2772,25877,236,47135,0.1751271440755599,0.479105567169983
0.01503851222168135,28650,2772,25878,236,47134,0.17512161223071576,0.4790977468540065
0.015038362769712443,28651,2772,25879,236,47133,0.1751160807353359,0.4790899266287889
0.015036597883139817,28652,2772,25880,236,47132,0.17511054958938724,0.4790821064943115
0.015036262394871484,28653,2772,25881,236,47131,0.1751050187928366,0.47907428645055566
0.015034876111961436,28654,2772,25882,236,47130,0.17509948834565095,0.47906646649750273
0.015034326043855569,28655,2772,25883,236,47129,0.1750939582477971,0.4790586466351341
0.015034293674596168,28656,2772,25884,236,47128,0.17508842849924205,0.47905082686343103
0.015032819616111056,28657,2772,25885,236,47127,0.17508289909995262,0.479043007182375
0.015032621724311888,28658,2772,25886,236,47126,0.1750773700498958,0.4790351875919474
0.015031810078232056,28659,2772,25887,236,47125,0.17507184134903844,0.4790273680921295
0.015031341324000653,28660,2772,25888,236,47124,0.17506631299734748,0.47901954868290264
0.015031304808643394,28661,2772,25889,236,47123,0.17506078499478986,0.47901172936424824
0.015030696950453348,28662,2772,25890,236,47122,0.17505525734133248,0.4790039101361476
0.015029740189970785,28663,2772,25891,236,47121,0.17504973003694232,0.4789960909985823
0.015026803193413745,28664,2772,25892,236,47120,0.17504420308158625,0.4789882719515335
0.015025572628701061,28665,2772,25893,236,47119,0.17503867647523128,0.4789804529949827
0.015024941708916943,28666,2772,25894,236,47118,0.1750331502178443,0.47897263412891117
0.015024873427055649,28667,2772,25895,236,47117,0.17502762430939225,0.4789648153533004
0.015024083288063206,28668,2772,25896,236,47116,0.17502209874984215,0.47895699666813163
0.01502394635639208,28669,2772,25897,236,47115,0.17501657353916092,0.47894917807338644
0.01502319421887605,28670,2772,25898,236,47114,0.17501104867731548,0.47894135956904604
0.015022902965817354,28671,2772,25899,236,47113,0.17500552416427287,0.47893354115509196
0.015022714743860223,28672,2772,25900,236,47112,0.175,0.4789257228315055
0.015021860041721576,28673,2772,25901,236,47111,0.17499447618446387,0.47891790459826805
0.015021787390135603,28674,2772,25902,236,47110,0.17498895271763146,0.47891008645536104
0.015020791455662975,28675,2772,25903,236,47109,0.17498342959946975,0.4789022684027659
0.015020549812543206,28676,2772,25904,236,47108,0.1749779068299457,0.4788944504404639
0.01502047045100181,28677,2772,25905,236,47107,0.17497238440902635,0.47888663256843655
0.01501847723858351,28678,2772,25906,236,47106,0.17496686233667866,0.4788788147866653
0.015017976112417432,28679,2772,25907,236,47105,0.17496134061286964,0.47887099709513137
0.015017882668191023,28680,2772,25908,236,47104,0.17495581923756628,0.4788631794938164
0.01501756820007348,28681,2772,25909,236,47103,0.1749502982107356,0.4788553619827016
0.015016628490057669,28682,2772,25910,236,47102,0.17494477753234458,0.4788475445617685
0.015016145551415179,28683,2772,25911,236,47101,0.17493925720236028,0.4788397272309984
0.015015836235575184,28684,2772,25912,236,47100,0.17493373722074973,0.47883190999037284
0.01501579669624842,28685,2772,25913,236,47099,0.1749282175874799,0.4788240928398732
0.015015642625797705,28686,2772,25914,236,47098,0.17492269830251783,0.4788162757794809
0.015015607438642428,28687,2772,25915,236,47097,0.17491717936583057,0.47880845880917733
0.015012418076995155,28688,2772,25916,236,47096,0.17491166077738515,0.4788006419289439
0.015008977229270653,28689,2772,25917,236,47095,0.17490614253714862,0.47879282513876203
0.015003971297207066,28690,2772,25918,236,47094,0.17490062464508802,0.4787850084386132
0.015002974937047255,28691,2772,25919,236,47093,0.17489510710117037,0.47877719182847883
0.015002845892913626,28692,2772,25920,236,47092,0.17488958990536277,0.47876937530834035
0.015002836580645627,28693,2772,25921,236,47091,0.17488407305763226,0.47876155887817917
0.015001800171986952,28694,2772,25922,236,47090,0.17487855655794587,0.47875374253797676
0.015001682968080531,28695,2772,25923,236,47089,0.1748730404062707,0.4787459262877145
0.01500014708516809,28696,2772,25924,236,47088,0.17486752460257382,0.4787381101273739
0.014999275438840692,28697,2772,25925,236,47087,0.17486200914682226,0.4787302940569363
0.014999244465833901,28698,2772,25926,236,47086,0.17485649403898315,0.47872247807638324
0.014999129096661623,28699,2772,25927,236,47085,0.17485097927902357,0.47871466218569614
0.014999076858158832,28700,2772,25928,236,47084,0.17484546486691055,0.4787068463848564
0.014998156325776993,28701,2772,25929,236,47083,0.17483995080261125,0.47869903067384556
0.014997225239009145,28702,2772,25930,236,47082,0.17483443708609273,0.47869121505264495
0.014996942213362344,28703,2772,25931,236,47081,0.17482892371732206,0.4786833995212361
0.014995128333943166,28704,2772,25932,236,47080,0.1748234106962664,0.47867558407960054
0.014994772424760692,28705,2773,25932,235,47080,0.1748809636426702,0.47870761222432034
0.01499346598453373,28706,2773,25933,235,47079,0.17487544932837232,0.4786997960369568
0.014992084595757299,28707,2773,25934,235,47078,0.17486993536181616,0.47869197993937473
0.014991908357438875,28708,2773,25935,235,47077,0.17486442174296885,0.47868416393155555
0.014991705840319527,28709,2773,25936,235,47076,0.17485890847179747,0.4786763480134807
0.014990704830576622,28710,2773,25937,235,47075,0.17485339554826912,0.4786685321851317
0.014990237832457457,28711,2773,25938,235,47074,0.17484788297235096,0.47866071644649
0.014989578545825976,28712,2773,25939,235,47073,0.1748423707440101,0.478652900797537
0.014987912618172648,28713,2773,25940,235,47072,0.17483685886321365,0.47864508523825416
0.014987593380295474,28714,2773,25941,235,47071,0.17483134732992875,0.47863726976862303
0.014987499850269093,28715,2773,25942,235,47070,0.17482583614412256,0.47862945438862503
0.014987287346735777,28716,2773,25943,235,47069,0.1748203253057622,0.4786216390982416
0.014985862000728156,28717,2773,25944,235,47068,0.1748148148148148,0.4786138238974543
0.014983918229973844,28718,2773,25945,235,47067,0.17480930467124756,0.47860600878624465
0.014983241239781002,28719,2773,25946,235,47066,0.1748037948750276,0.478598193764594
0.014982021011404417,28720,2773,25947,235,47065,0.17479828542612202,0.4785903788324839
0.014979231269352168,28721,2773,25948,235,47064,0.1747927763244981,0.47858256398989574
0.014978264445334687,28722,2773,25949,235,47063,0.17478726757012292,0.4785747492368111
0.014977521983146417,28723,2773,25950,235,47062,0.17478175916296365,0.4785669345732115
0.014974712723824123,28724,2773,25951,235,47061,0.17477625110298753,0.4785591199990783
0.014973927549978798,28725,2773,25952,235,47060,0.17477074339016166,0.47855130551439307
0.014973868669806583,28726,2773,25953,235,47059,0.17476523602445326,0.47854349111913735
0.01497386797889861,28727,2773,25954,235,47058,0.17475972900582953,0.47853567681329257
0.01496983309533963,28728,2773,25955,235,47057,0.17475422233425764,0.4785278625968402
0.014968686558927474,28729,2773,25956,235,47056,0.17474871600970476,0.4785200484697618
0.014968538117272737,28730,2773,25957,235,47055,0.17474321003213814,0.4785122344320389
0.014963569648840078,28731,2773,25958,235,47054,0.17473770440152495,0.4785044204836529
0.014963195158634379,28732,2773,25959,235,47053,0.1747321991178324,0.4784966066245854
0.014962091225594984,28733,2773,25960,235,47052,0.17472669418102768,0.4784887928548178
0.014960051498474682,28734,2773,25961,235,47051,0.17472118959107807,0.4784809791743317
0.014957931629234984,28735,2773,25962,235,47050,0.17471568534795073,0.4784731655831086
0.014957256709532882,28736,2773,25963,235,47049,0.1747101814516129,0.47846535208113
0.014956632970825789,28737,2773,25964,235,47048,0.1747046779020318,0.47845753866837737
0.014956240280108089,28738,2773,25965,235,47047,0.1746991746991747,0.4784497253448323
0.014956059456157605,28739,2773,25966,235,47046,0.1746936718430088,0.4784419121104763
0.014955570456920617,28740,2773,25967,235,47045,0.17468816933350131,0.4784340989652909
0.014955120115575489,28741,2773,25968,235,47044,0.17468266717061956,0.4784262859092575
0.014954407888362158,28742,2773,25969,235,47043,0.1746771653543307,0.47841847294235784
0.014954338052734271,28743,2773,25970,235,47042,0.17467166388460206,0.4784106600645732
0.014953361137666788,28744,2773,25971,235,47041,0.17466616276140084,0.47840284727588533
0.014953017729996342,28745,2773,25972,235,47040,0.17466066198469435,0.4783950345762756
0.014951309380007296,28746,2773,25973,235,47039,0.17465516155444982,0.47838722196572564
0.014950941630929231,28747,2773,25974,235,47038,0.17464966147063454,0.478379409444217
0.014950740568071254,28748,2773,25975,235,47037,0.17464416173321576,0.4783715970117311
0.01494998027334055,28749,2773,25976,235,47036,0.17463866234216077,0.4783637846682495
0.014949215064918852,28750,2773,25977,235,47035,0.17463316329743686,0.47835597241375394
0.014949005373543468,28751,2773,25978,235,47034,0.1746276645990113,0.4783481602482257
0.01494899780567898,28752,2773,25979,235,47033,0.1746221662468514,0.4783403481716465
0.014948468445967183,28753,2773,25980,235,47032,0.1746166682409244,0.4783325361839978
0.014945724200919393,28754,2773,25981,235,47031,0.17461117058119766,0.4783247242852612
0.014944711148849675,28755,2773,25982,235,47030,0.17460567326763846,0.4783169124754182
0.014942666509711558,28756,2773,25983,235,47029,0.17460017630021407,0.4783091007544504
0.014941255378182073,28757,2773,25984,235,47028,0.17459467967889186,0.4783012891223393
0.014939939653823541,28758,2773,25985,235,47027,0.1745891834036391,0.4782934775790665
0.014939422869695549,28759,2773,25986,235,47026,0.17458368747442315,0.47828566612461354
0.014938231626926712,28760,2773,25987,235,47025,0.1745781918912113,0.478277854758962
0.014938114047782145,28761,2773,25988,235,47024,0.17457269665397085,0.47827004348209345
0.014937143427558735,28762,2773,25989,235,47023,0.17456720176266918,0.47826223229398945
0.014935899194126124,28763,2773,25990,235,47022,0.17456170721727363,0.4782544211946315
0.014934118900062604,28764,2773,25991,235,47021,0.17455621301775148,0.4782466101840013
0.014933770705214906,28765,2773,25992,235,47020,0.1745507191640701,0.47823879926208024
0.014932007715406537,28766,2773,25993,235,47019,0.1745452256561969,0.4782309884288501
0.014929135565939515,28767,2773,25994,235,47018,0.17453973249409913,0.47822317768429234
0.014928980133918888,28768,2773,25995,235,47017,0.1745342396777442,0.47821536702838846
0.014928691001971913,28769,2773,25996,235,47016,0.1745287472070995,0.47820755646112023
0.014928246294434337,28770,2773,25997,235,47015,0.1745232550821323,0.47819974598246906
0.01492806946118199,28771,2773,25998,235,47014,0.17451776330281002,0.47819193559241663
0.014926802697714363,28772,2773,25999,235,47013,0.17451227186910007,0.47818412529094456
0.014926053599863938,28773,2773,26000,235,47012,0.17450678078096976,0.47817631507803426
0.014924592392083536,28774,2773,26001,235,47011,0.17450129003838652,0.4781685049536675
0.01492333426703877,28775,2773,26002,235,47010,0.17449579964131767,0.47816069491782576
0.014923188968879196,28776,2773,26003,235,47009,0.1744903095897307,0.4781528849704907
0.014923044313371096,28777,2773,26004,235,47008,0.17448481988359288,0.47814507511164384
0.01492217387686437,28778,2773,26005,235,47007,0.1744793305228717,0.4781372653412669
0.014921354271621636,28779,2773,26006,235,47006,0.17447384150753453,0.47812945565934134
0.014921243601184467,28780,2773,26007,235,47005,0.17446835283754877,0.4781216460658489
0.014919452675124175,28781,2773,26008,235,47004,0.17446286451288182,0.47811383656077105
0.014918759157388158,28782,2773,26009,235,47003,0.1744573765335011,0.47810602714408945
0.014918662882046095,28783,2773,26010,235,47002,0.17445188889937405,0.4780982178157857
0.014918285352553011,28784,2773,26011,235,47001,0.17444640161046804,0.4780904085758414
0.014918246604810503,28785,2773,26012,235,47000,0.17444091466675055,0.47808259942423825
0.014916680050535543,28786,2773,26013,235,46999,0.17443542806818896,0.4780747903609578
0.014915258949083951,28787,2773,26014,235,46998,0.17442994181475074,0.4780669813859816
0.014914847083345173,28788,2773,26015,235,46997,0.17442445590640332,0.47805917249929125
0.014914359421656361,28789,2773,26016,235,46996,0.17441897034311413,0.47805136370086854
0.014913929670253841,28790,2773,26017,235,46995,0.1744134851248506,0.47804355499069495
0.014913291130728572,28791,2773,26018,235,46994,0.17440800025158024,0.4780357463687522
0.014913228222588552,28792,2773,26019,235,46993,0.17440251572327045,0.4780279378350218
0.014910552894891793,28793,2773,26020,235,46992,0.17439703153988867,0.47802012938948546
0.014908980065954317,28794,2773,26021,235,46991,0.17439154770140242,0.4780123210321247
0.01490872130374226,28795,2773,26022,235,46990,0.17438606420777913,0.47800451276292133
0.014907102823197923,28796,2773,26023,235,46989,0.1743805810589863,0.47799670458185683
0.014905407284108142,28797,2773,26024,235,46988,0.17437509825499134,0.4779888964889129
0.014905206378768056,28798,2773,26025,235,46987,0.1743696157957618,0.47798108848407117
0.014904984365313394,28799,2773,26026,235,46986,0.17436413368126513,0.47797328056731325
0.014904816990497147,28800,2773,26027,235,46985,0.17435865191146882,0.47796547273862083
0.014904414017462935,28801,2773,26028,235,46984,0.17435317048634033,0.47795766499797554
0.014904391628817777,28802,2773,26029,235,46983,0.17434768940584722,0.47794985734535894
0.014903836797330773,28803,2773,26030,235,46982,0.17434220866995692,0.4779420497807527
0.01490339949697703,28804,2773,26031,235,46981,0.174336728278637,0.47793424230413867
0.014902860762508092,28805,2773,26032,235,46980,0.1743312482318549,0.47792643491549824
0.014902762343183659,28806,2773,26033,235,46979,0.17432576852957818,0.4779186276148132
0.014900708123828172,28807,2773,26034,235,46978,0.17432028917177433,0.4779108204020652
0.014899579744250852,28808,2773,26035,235,46977,0.17431481015841085,0.4779030132772358
0.014899506115236544,28809,2773,26036,235,46976,0.17430933148945532,0.4778952062403067
0.014898903837568284,28810,2773,26037,235,46975,0.17430385316487523,0.4778873992912597
0.014898779456131677,28811,2773,26038,235,46974,0.17429837518463812,0.47787959243007616
0.014898764558106438,28812,2773,26039,235,46973,0.1742928975487115,0.47787178565673805
0.0148978297479062,28813,2773,26040,235,46972,0.17428742025706295,0.4778639789712269
0.014896791352118077,28814,2773,26041,235,46971,0.17428194330966,0.47785617237352435
0.014896780941139432,28815,2773,26042,235,46970,0.17427646670647015,0.4778483658636121
0.014896297906368035,28816,2773,26043,235,46969,0.17427099044746103,0.47784055944147186
0.014896196758657375,28817,2773,26044,235,46968,0.17426551453260017,0.47783275310708534
0.014896080643590943,28818,2773,26045,235,46967,0.17426003896185507,0.4778249468604341
0.014895638251517983,28819,2773,26046,235,46966,0.17425456373519338,0.47781714070149983
0.014894942441395685,28820,2773,26047,235,46965,0.17424908885258264,0.47780933463026426
0.014894746972652265,28821,2773,26048,235,46964,0.17424361431399038,0.4778015286467091
0.014894632053460751,28822,2773,26049,235,46963,0.17423814011938424,0.477793722750816
0.014894348698162405,28823,2773,26050,235,46962,0.17423266626873174,0.47778591694256656
0.014894286983145705,28824,2773,26051,235,46961,0.1742271927620005,0.47777811122194264
0.014893204186484803,28825,2773,26052,235,46960,0.1742217195991581,0.47777030558892575
0.014892587170733485,28826,2773,26053,235,46959,0.17421624678017214,0.4777625000434977
0.014892420600940592,28827,2773,26054,235,46958,0.1742107743050102,0.4777546945856402
0.014890922868687564,28828,2773,26055,235,46957,0.17420530217363991,0.4777468892153348
0.014890860981148056,28829,2773,26056,235,46956,0.17419983038602885,0.4777390839325633
0.014890455214065831,28830,2773,26057,235,46955,0.1741943589421446,0.4777312787373075
0.014889666731079582,28831,2773,26058,235,46954,0.17418888784195483,0.4777234736295489
0.0148883842435828,28832,2774,26058,234,46954,0.1742462311557789,0.47775539511199927
0.014888172039672083,28833,2774,26059,234,46953,0.17424075877013914,0.4777475892620236
0.014885593204499798,28834,2774,26060,234,46952,0.17423528672822058,0.4777397834995535
0.014885165417161537,28835,2774,26061,234,46951,0.17422981502999088,0.47773197782457055
0.014883951319940286,28836,2774,26062,234,46950,0.17422434367541767,0.47772417223705654
0.014883656371772858,28837,2774,26063,234,46949,0.17421887266446853,0.4777163667369932
0.014882260279256643,28838,2774,26064,234,46948,0.1742134019971111,0.4777085613243622
0.014881001107792665,28839,2774,26065,234,46947,0.17420793167331303,0.4777007559991452
0.014879564598934261,28840,2774,26066,234,46946,0.17420246169304196,0.47769295076132395
0.014875506657545563,28841,2774,26067,234,46945,0.17419699205626551,0.4776851456108802
0.014875382539335506,28842,2774,26068,234,46944,0.17419152276295133,0.47767734054779565
0.014874917035948402,28843,2774,26069,234,46943,0.1741860538130671,0.477669535572052
0.014874322657052911,28844,2774,26070,234,46942,0.17418058520658045,0.477661730683631
0.014874201433006329,28845,2774,26071,234,46941,0.17417511694345902,0.4776539258825144
0.014872478251521583,28846,2774,26072,234,46940,0.1741696490236705,0.4776461211686838
0.014871985429957886,28847,2774,26073,234,46939,0.17416418144718254,0.4776383165421211
0.014870996935023497,28848,2774,26074,234,46938,0.17415871421396284,0.4776305120028078
0.014870754510581702,28849,2774,26075,234,46937,0.17415324732397902,0.4776227075507259
0.014867970716602091,28850,2774,26076,234,46936,0.1741477807771988,0.4776149031858569
0.014867539489332855,28851,2774,26077,234,46935,0.1741423145735899,0.47760709890818265
0.014867418972021769,28852,2774,26078,234,46934,0.1741368487131199,0.4775992947176849
0.01486714316152482,28853,2774,26079,234,46933,0.17413138319575658,0.4775914906143454
0.014867091508344327,28854,2774,26080,234,46932,0.17412591802146757,0.4775836865981458
0.014866170404992522,28855,2774,26081,234,46931,0.17412045319022063,0.4775758826690679
0.01486503028607635,28856,2774,26082,234,46930,0.17411498870198344,0.4775680788270934
0.014863913802013257,28857,2774,26083,234,46929,0.17410952455672368,0.47756027507220417
0.014863479603733633,28858,2774,26084,234,46928,0.1741040607544091,0.4775524714043818
0.014863396834071311,28859,2774,26085,234,46927,0.17409859729500737,0.47754466782360816
0.014863124850500911,28860,2774,26086,234,46926,0.17409313417848626,0.4775368643298649
0.014862296611045742,28861,2774,26087,234,46925,0.17408767140481346,0.47752906092313385
0.014861858279757868,28862,2774,26088,234,46924,0.1740822089739567,0.4775212576033968
0.014861756769408273,28863,2774,26089,234,46923,0.17407674688588373,0.47751345437063536
0.01486070660593649,28864,2774,26090,234,46922,0.17407128514056225,0.4775056512248314
0.014860185613077243,28865,2774,26091,234,46921,0.17406582373796003,0.47749784816596674
0.014860120466908235,28866,2774,26092,234,46920,0.1740603626780448,0.477490045194023
0.014859354844873386,28867,2774,26093,234,46919,0.17405490196078433,0.477482242308982
0.014859303267909945,28868,2774,26094,234,46918,0.17404944158614633,0.4774744395108256
0.014859291130527068,28869,2774,26095,234,46917,0.17404398155409856,0.4774666367995354
0.01485862607172106,28870,2774,26096,234,46916,0.17403852186460883,0.47745883417509327
0.014858506916094853,28871,2774,26097,234,46915,0.17403306251764483,0.47745103163748104
0.014857622979544512,28872,2774,26098,234,46914,0.1740276035131744,0.4774432291866804
0.014857410917339976,28873,2774,26099,234,46913,0.17402214485116527,0.47743542682267315
0.014856504623035977,28874,2774,26100,234,46912,0.17401668653158522,0.4774276245454411
0.014856398908792808,28875,2774,26101,234,46911,0.17401122855440204,0.47741982235496594
0.014855360517353733,28876,2774,26102,234,46910,0.1740057709195835,0.47741202025122953
0.014855175336808121,28877,2774,26103,234,46909,0.1740003136270974,0.47740421823421364
0.014855062617901326,28878,2774,26104,234,46908,0.1739948566769115,0.4773964163039001
0.014854825191366047,28879,2774,26105,234,46907,0.17398940006899363,0.47738861446027064
0.01485371125918068,28880,2774,26106,234,46906,0.17398394380331159,0.47738081270330707
0.014852874746491412,28881,2774,26107,234,46905,0.17397848787983317,0.4773730110329911
0.014852504276714473,28882,2774,26108,234,46904,0.17397303229852618,0.4773652094493047
0.014851708392471491,28883,2774,26109,234,46903,0.17396757705935845,0.4773574079522296
0.014851266101522152,28884,2774,26110,234,46902,0.17396212216229776,0.47734960654174746
0.014850003476686736,28885,2774,26111,234,46901,0.17395666760731196,0.4773418052178403
0.014849989642269218,28886,2774,26112,234,46900,0.17395121339436884,0.4773340039804897
0.014849496898410194,28887,2774,26113,234,46899,0.17394575952343627,0.4773262028296777
0.01484945447781806,28888,2774,26114,234,46898,0.17394030599448207,0.4773184017653859
0.0148493138675672,28889,2774,26115,234,46897,0.17393485280747406,0.47731060078759624
0.014848631044624389,28890,2774,26116,234,46896,0.17392939996238008,0.47730279989629054
0.014848574559846478,28891,2774,26117,234,46895,0.173923947459168,0.47729499909145046
0.014848317462239666,28892,2774,26118,234,46894,0.17391849529780565,0.477287198373058
0.01484823918288753,28893,2774,26119,234,46893,0.17391304347826086,0.47727939774109485
0.014847438456406903,28894,2774,26120,234,46892,0.17390759200050154,0.47727159719554285
0.014847419372414301,28895,2774,26121,234,46891,0.1739021408644955,0.47726379673638386
0.014847214325053811,28896,2774,26122,234,46890,0.17389669007021064,0.4772559963635997
0.0148460710618788,28897,2774,26123,234,46889,0.1738912396176148,0.4772481960771721
0.014845604176578346,28898,2774,26124,234,46888,0.17388578950667585,0.4772403958770831
